legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
spelling,1,3170,n,1,3,spelling,exact,gk cet4 cet6 ky,yes,5779,7907,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
spin,1,3172,n|v,13,3,spin,exact,gk cet4 cet6 ky toefl ielts gre,yes,3841,2644,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spiritual,1,3174,a|n,5,3,spiritual,exact,gk cet4 cet6 ky toefl ielts gre,yes,3233,2096,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spit,1,3175,n|v,8,3,spit,exact,gk cet4 cet6 ky ielts,yes,5395,4932,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
split,1,3177,a|n|v,17,3,split,exact,gk cet4 cet6 ky toefl ielts gre,yes,2573,2910,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spoken,1,3178,a,1,3,spoken,exact,gk,yes,6629,11639,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
spokesman,1,3179,n,1,3,spokesman,exact,cet6 ky ielts,no,2144,2723,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
spoonful,1,3182,n,1,3,spoonful,exact,gk,yes,15630,14845,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
spray,1,3185,n|v,9,3,spray,exact,gk cet4 cet6 ky toefl ielts,yes,5640,4417,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
squeeze,1,3190,n|v,17,3,squeeze,exact,gk cet4 cet6 ky toefl ielts gre,yes,3390,2891,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
squid,1,3191,n,2,3,squid,exact,gk,yes,16736,11582,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
squirrel,1,3192,n,2,3,squirrel,exact,gk cet4 cet6 ky toefl gre,yes,10225,6904,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
stable,1,3193,a|n|v,7,3,stable,exact,gk cet4 cet6 ky toefl,yes,2637,2903,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stain,1,3197,n|v,9,3,stain,exact,gk cet4 cet6 ky toefl ielts gre,yes,5778,6708,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stainless,1,3198,a|n,2,3,stainless,exact,gk cet6,yes,11524,8262,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
starvation,1,3208,n,2,3,starvation,exact,gk cet4 toefl,yes,8598,9590,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
statement,1,3212,n,7,3,statement,exact,gk cet4 cet6 ky ielts,yes,717,921,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
statesman,1,3213,n,1,3,statesman,exact,cet4 cet6 ky ielts,no,8718,10075,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
statistics,1,3214,n,1,3,statistics,exact,gk cet4 cet6 ky toefl ielts,yes,2602,2709,4,4,1,9,strong_in_both_corpora,possible_plural_or_third_person,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
status,1,3216,n,2,3,status,exact,gk cet4 cet6 ky toefl ielts gre,yes,1137,1215,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
steady,1,3218,a|n|r|v,10,3,steady,exact,gk cet4 cet6 ky toefl ielts,yes,2922,2914,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
steep,1,3223,a|n|v,6,3,steep,exact,gk cet4 cet6 ky toefl ielts gre,yes,3793,3973,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
steward,1,3226,n,5,3,steward,exact,gk cet4 cet6 ky ielts,yes,4750,10595,4,2,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stewardess,1,3227,n,1,3,stewardess,exact,gk cet4 cet6,yes,22477,17096,1,2,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
stocking,1,3230,n,2,3,stocking,exact,gk cet4 cet6 ky,yes,6503,8355,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
stopwatch,1,3235,n,1,3,stopwatch,exact,gk,yes,34023,20916,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
storage,1,3236,n,6,3,storage,exact,gk cet4 cet6 ky toefl ielts,yes,2703,2941,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stout,1,3240,a|n,5,3,stout,exact,gk cet6 toefl gre,yes,9786,13326,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
stove,1,3241,n,2,3,stove,exact,gk cet4 cet6 ky toefl,yes,6609,4388,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
straw,1,3247,a|n|v,7,3,straw,exact,gk cet4 cet6 ky,yes,4301,4730,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
stubborn,1,3260,a,2,3,stubborn,exact,gk cet6 ky toefl ielts gre,yes,9547,7548,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
substitute,1,3270,a|n|v,9,3,substitute,exact,gk cet4 cet6 ky toefl ielts gre,yes,4548,5613,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
subtraction,1,3271,n,2,3,subtraction,exact,gk toefl,yes,21520,21980,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
suck,1,3276,n|v,8,3,suck,exact,gk cet4 cet6 ky ielts,yes,4142,3618,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
suffering,1,3279,a|n,6,3,suffering,exact,gk,yes,4466,3933,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
suitcase,1,3286,n,1,3,suitcase,exact,gk cet6 toefl ielts gre,yes,6625,5600,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
suite,1,3284,n,4,3,suite,exact,gk ky toefl ielts,yes,4292,4726,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sunburnt,1,3290,a,1,2,sunburnt,exact,gk,yes,34021,32133,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
sunglasses,1,3292,n,1,3,sunglasses,exact,gk toefl,yes,,7032,0,3,0,3,single_corpus_only,possible_plural_or_third_person,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入；另有词形复核标记
sunlight,1,3293,n,1,3,sunlight,exact,gk cet4 cet6 toefl ielts,yes,4796,3895,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sunrise,1,3295,a|n,4,3,sunrise,exact,gk cet4 cet6 ky toefl,yes,11920,7313,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
sunset,1,3296,a|n,5,3,sunset,exact,gk cet4 cet6 ky toefl,yes,7738,5739,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sunshine,1,3297,n,3,3,sunshine,exact,gk cet4 cet6 ky toefl,yes,4726,7752,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
superman,1,3301,n,2,3,superman,exact,gk,yes,22870,20120,1,1,1,3,limited_frequency,,hold_without_more_evidence,独立频率证据较弱或不完整；没有其他证据前暂不纳入
supper,1,3303,n,2,3,supper,exact,zk gk,yes,4153,5514,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
supreme,1,3307,a,4,3,supreme,exact,gk cet4 cet6 ky toefl ielts gre,yes,2550,1618,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
surplus,1,3311,a|n,2,3,surplus,exact,gk cet4 cet6 ky toefl ielts gre,yes,4815,6243,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
survival,1,3315,n,3,3,survival,exact,gk cet4 cet6 ky toefl ielts,yes,2584,2656,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
suspension,1,3318,n,7,3,suspension,exact,gk cet6 ielts,yes,4354,5034,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swallow,1,3319,n|v,11,3,swallow,exact,gk cet4 cet6 ky toefl ielts gre,yes,3290,3535,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swap,1,3320,n|v,3,3,swap,exact,gk,yes,5955,8106,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swear,1,3321,v,5,3,swear,exact,gk cet4 cet6 ky ielts gre,yes,3224,3330,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swell,1,3326,a|n|v,11,3,swell,exact,gk cet4 cet6 ky toefl ielts gre,yes,5534,4867,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
swift,1,3327,a|n,3,3,swift,exact,gk cet4 cet6 ky toefl ielts gre,yes,5978,6627,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
sword,1,3336,n,1,3,sword,exact,gk cet4 cet6 ky,yes,3675,4105,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
symptom,1,3340,n,2,3,symptom,exact,gk cet6 ky toefl ielts,yes,2342,2249,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
systematic,1,3342,a,2,3,systematic,exact,gk cet4 cet6 ky toefl ielts,yes,4045,5408,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tanker,1,3354,n,3,3,tanker,exact,gk cet6 ky,yes,8021,9275,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tap,1,3355,n|v,20,3,tap,exact,gk cet4 cet6 ky toefl ielts,yes,3299,2843,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tasteless,1,3361,a,2,3,tasteless,exact,gk toefl,yes,18938,17733,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
tasty,1,3362,a,1,3,tasty,exact,gk toefl gre,yes,9957,8471,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
taxpayer,1,3366,n,1,3,taxpayer,exact,,no,4636,3122,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
teamwork,1,3371,n,1,3,teamwork,exact,gk,yes,15491,11799,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
tease,1,3374,n|v,12,3,tease,exact,gk cet6 ky toefl ielts gre,yes,6082,5458,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
technical,1,3375,a|n,9,3,technical,exact,gk cet4 cet6 ky toefl ielts,yes,1394,2064,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
telegram,1,3379,n,1,3,telegram,exact,gk cet4 cet6 ky,yes,9971,12224,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
telegraph,1,3380,n|v,2,3,telegraph,exact,gk cet4 cet6 ky toefl,yes,4974,26182,4,1,1,6,mixed_between_corpora,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
temptation,1,3389,n,3,3,temptation,exact,gk cet4 cet6 ky ielts gre,yes,4682,5906,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tense,1,3394,a|n|v,8,3,tense,exact,gk cet4 cet6 ky toefl,yes,5962,6263,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tent,1,3396,n|v,3,3,tent,exact,zk gk cet4 cet6 ky,yes,4158,3071,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tentative,1,3397,a,2,3,tentative,exact,gk cet6 ky toefl ielts gre,yes,7552,7722,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
terminal,1,3399,a|n,9,3,terminal,exact,gk cet4 cet6 ky toefl ielts gre,yes,4011,5777,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
terrify,1,3401,v,1,3,terrify,exact,gk cet6 ky toefl ielts,yes,8606,5828,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
terror,1,3402,n,4,3,terror,exact,gk cet4 cet6 ky toefl ielts,yes,4120,2732,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
textbook,1,3405,a|n,2,3,textbook,exact,gk cet4 cet6 ky ielts,yes,6096,4473,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thankful,1,3408,a,1,3,thankful,exact,gk,yes,9671,8424,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
theoretical,1,3419,a,2,3,theoretical,exact,gk cet4 cet6 ky toefl ielts gre,yes,2729,3781,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thermos,1,3423,n,1,3,thermos,exact,gk,yes,24637,17096,1,2,1,4,moderate_frequency,possible_plural_or_third_person,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核；另有词形复核标记
thief,1,3427,n,1,3,thief,exact,gk cet4 cet6 ky ielts,yes,3965,5007,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thirst,1,3433,n|v,4,3,thirst,exact,gk cet4 cet6 ky ielts,yes,11770,10813,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
thread,1,3443,n|v,9,3,thread,exact,zk gk cet4 cet6 ky toefl gre,yes,5022,4714,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thrill,1,3445,n|v,7,3,thrill,exact,gk cet4 cet6 ky ielts,yes,7773,5858,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thriller,1,3446,n,1,3,thriller,exact,gk ielts,yes,9961,8642,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
throat,1,3447,n,4,3,throat,exact,gk cet4 cet6 ky ielts,yes,2449,2454,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
thunderstorm,1,3452,n,1,3,thunderstorm,exact,gk toefl,yes,18737,10620,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
tick,1,3457,n|v,8,3,tick,exact,gk cet4 cet6 ky ielts,yes,5977,7358,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
timetable,1,3465,n,2,3,timetable,exact,gk cet4 cet6 ielts,yes,4536,8819,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tin,1,3466,n|v,7,3,tin,exact,gk cet4 cet6 ky toefl,yes,2956,5424,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tire,1,3469,n|v,5,3,tire,exact,gk cet4 cet6 ky toefl gre,yes,11152,2850,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tiresome,1,3471,a,1,3,tiresome,exact,cet6 ky,no,13772,17944,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
tomb,1,3483,n,1,3,tomb,exact,gk cet4 cet6 ky,yes,6130,6183,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tongue,1,3486,n|v,10,3,tongue,exact,zk gk cet4 cet6 ky toefl ielts,yes,2831,2871,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
toothbrush,1,3492,n,2,3,toothbrush,exact,zk gk,yes,15334,13896,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
toothpaste,1,3493,n,1,3,toothpaste,exact,zk gk,yes,15700,14165,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
tortoise,1,3496,n,1,3,tortoise,exact,gk cet4 cet6,yes,12178,13299,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
totally,1,3498,r,1,3,totally,exact,gk,yes,1608,1911,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tourism,1,3502,n,1,3,tourism,exact,gk ielts,yes,4425,4721,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tractor,1,3511,n,2,3,tractor,exact,gk cet4 cet6 ky toefl ielts,yes,7015,6548,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
trainer,1,3518,n,2,3,trainer,exact,gk,yes,3854,4458,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
tram,1,3520,n|v,4,3,tram,exact,gk cet4 cet6 ky,yes,6704,14885,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
translation,1,3523,n,7,3,translation,exact,gk cet4 cet6 ky toefl,yes,3982,4290,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
translator,1,3525,n,3,3,translator,exact,gk,yes,12093,6785,2,3,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
transparent,1,3524,a,4,3,transparent,exact,gk cet4 cet6 ky toefl ielts gre,yes,6902,5884,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
traveler,1,3529,n,1,3,traveler,exact,gk,yes,,3795,0,4,0,4,single_corpus_only,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
tremble,1,3534,n|v,2,3,tremble,exact,gk cet4 cet6 ky toefl ielts,yes,4432,5233,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
triangle,1,3537,n,4,3,triangle,exact,gk cet4 cet6 ky toefl ielts,yes,5296,5605,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
troop,2,3541;3542,n|v,6,3,troop,exact,gk cet4 cet6 ky toefl,yes,1740,1137,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
troublesome,1,3544,a,1,3,troublesome,exact,gk cet4 cet6 ky toefl,yes,9603,9839,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
truly,1,3548,r,4,3,truly,exact,gk cet4 cet6,yes,2576,1719,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
turning,1,3559,n,6,3,turning,exact,cet4 cet6 ielts,no,6345,6215,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
tutor,1,3560,n|v,3,3,tutor,exact,gk cet4 cet6 ky toefl ielts gre,yes,3839,9093,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
twist,1,3570,n|v,23,3,twist,exact,gk cet4 cet6 ky toefl ielts,yes,3673,3759,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
typewriter,1,3573,n,1,3,typewriter,exact,gk cet4 cet6 ky,yes,7660,9870,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
typist,1,3576,n,1,3,typist,exact,gk cet4 cet6 ky,yes,14970,22849,2,1,1,4,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
tyre,1,3577,n,1,3,tyre,exact,gk cet4 cet6 ielts,yes,4491,,4,0,0,4,single_corpus_only,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
unable,1,3582,a,3,3,unable,exact,gk cet4 cet6,yes,1474,2136,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unbearable,1,3583,a,1,3,unbearable,exact,gk cet4 cet6 toefl,yes,9826,10284,3,2,1,6,strong_with_moderate_cross_corpus_support,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
unbelievable,1,3584,a,2,3,unbelievable,exact,gk,yes,8410,6070,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
uncertain,1,3585,a,7,3,uncertain,exact,gk cet4 cet6,yes,3532,4291,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
uncomfortable,1,3587,a,2,3,uncomfortable,exact,gk cet4 cet6 ielts,yes,4465,3640,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
unconditional,1,3588,a,3,3,unconditional,exact,gk ielts,yes,10278,11570,2,2,1,5,moderate_frequency,,secondary_relevance_review,频率证据中等或两套语料差异较大；需结合高中阅读主题复核
unconscious,1,3589,a|n,4,3,unconscious,exact,gk cet4 cet6 toefl ielts gre,yes,5026,5668,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
underline,1,3592,n|v,3,3,underline,exact,gk cet4 cet6 ky ielts,yes,4685,9691,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
understanding,1,3594,a|n,5,3,understanding,exact,gk cet4 cet6 ky ielts,yes,1260,1298,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
