legacy_word,legacy_row_count,legacy_rows,oewn_pos,oewn_sense_count,lexical_evidence_score,ecdict_word,ecdict_match_type,ecdict_tags_audit_only,ecdict_gk_tag,bnc_rank,contemporary_rank,bnc_points,contemporary_points,cross_corpus_bonus,relevance_score,frequency_profile,form_review_flags,recommendation,reason
interpreter,1,1794,n,4,3,interpreter,exact,gk cet4 cet6,yes,7208,5628,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
interval,1,1796,n,4,3,interval,exact,gk cet4 cet6 ky toefl ielts,yes,2689,4646,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
invitation,1,1804,n,2,3,invitation,exact,gk cet4 cet6 ky,yes,3177,4072,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
jar,1,1822,n|v,8,3,jar,exact,gk cet4 cet6 ky toefl gre,yes,5688,4262,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
jeep,1,1826,n,1,3,jeep,exact,gk,yes,8186,9569,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
jet,1,1827,a|n|v,9,3,jet,exact,gk cet4 cet6 ky,yes,3846,3144,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
jewel,1,1828,n|v,3,3,jewel,exact,gk cet4 cet6 ky toefl,yes,6409,6074,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
junk,1,1846,n|v,3,3,junk,exact,gk cet6 ky ielts,yes,7753,5130,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
keeper,1,1853,n,2,3,keeper,exact,gk cet4 cet6,yes,4146,7388,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
kindness,1,1866,n,3,3,kindness,exact,gk cet4 cet6 ky,yes,7000,7682,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ladder,1,1881,n|v,4,3,ladder,exact,gk cet4 cet6 ky,yes,4136,4505,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
laser,1,1892,n,1,3,laser,exact,gk cet4 cet6 ky toefl ielts,yes,4841,3896,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
lately,1,1895,r,1,3,lately,exact,gk cet4 cet6 ky toefl,yes,6088,4028,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
latter,1,1898,a|n,2,3,latter,exact,gk cet4 cet6 ky toefl,yes,1251,2725,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
laughter,1,1900,n,2,3,laughter,exact,gk cet4 cet6 ky,yes,3321,3397,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
laundry,1,1901,n,2,3,laundry,exact,gk cet4 cet6 ky toefl ielts,yes,7707,4940,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
leading,1,1909,a|n-1|n-2,6,3,leading,exact,gk cet4 cet6 ky toefl,yes,1551,2188,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
liberate,1,1936,v,4,3,liberate,exact,gk cet4 cet6 ky toefl gre,yes,8543,7492,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
lid,1,1941,n,3,3,lid,exact,gk cet4 cet6 ky,yes,4537,4658,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
lifetime,1,1944,n,1,3,lifetime,exact,gk cet4 cet6 ky,yes,3623,2767,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
lightning,1,1947,n,2,3,lightning,exact,gk cet4 cet6 ky,yes,6393,4562,3,4,1,8,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
lip,1,1954,n,5,3,lip,exact,gk cet4 cet6 ky toefl,yes,1452,1582,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
loaf,1,1967,n|v,4,3,loaf,exact,gk cet4 cet6 ky ielts gre,yes,7776,6892,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
loudly,1,1982,r,3,2,loudly,exact,gk,yes,5440,5687,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
lounge,1,1984,n|v,4,3,lounge,exact,gk cet6 ky ielts gre,yes,4410,5990,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
luggage,1,1990,n,1,3,luggage,exact,gk cet4 cet6 ky,yes,7156,7333,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
maid,1,1998,n,2,3,maid,exact,gk cet4 cet6 ky ielts,yes,5166,6044,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mainland,1,2002,n,1,3,mainland,exact,gk cet4 cet6 ky,yes,5381,6208,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
marble,1,2019,n|v,4,3,marble,exact,gk cet4 cet6 ky toefl ielts gre,yes,4199,4819,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
married,1,2025,a|n,3,3,married,exact,gk cet4 cet6 ky,yes,1742,1610,4,4,1,9,strong_in_both_corpora,possible_participle_or_adjective,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
mask,1,2027,n|v,9,3,mask,exact,gk cet4 cet6 ky toefl ielts gre,yes,4312,2893,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mat,1,2030,a|n|v,10,3,mat,exact,gk cet4 cet6 ky,yes,6419,5639,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
meanwhile,1,2045,n|r,3,3,meanwhile,exact,gk cet4 cet6 ky,yes,1886,1847,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mentally,1,2063,r,1,3,mentally,exact,gk,yes,3531,4365,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
merchant,1,2066,n,1,3,merchant,exact,gk cet4 cet6 ky toefl,yes,2755,4126,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
messy,1,2073,a,1,3,messy,exact,gk toefl,yes,9558,6651,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
microwave,1,2081,n|v,3,3,microwave,exact,gk cet6 toefl,yes,7268,5846,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
midday,1,2083,n,1,3,midday,exact,gk cet4 cet6,yes,7619,9129,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
millionaire,1,2092,n,1,3,millionaire,exact,gk cet6 ky toefl,yes,7695,6769,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ministry,1,2100,n,4,3,ministry,exact,gk cet4 cet6 ky toefl,yes,1717,4242,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
minus,1,2102,a|n,3,3,minus,exact,gk cet4 cet6 ky ielts,yes,4789,8628,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
misunderstand,1,2111,v,1,3,misunderstand,exact,gk cet4 cet6 ky,yes,8418,8287,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mm,1,2114,n,1,3,mm,exact,gk,yes,266,15832,4,2,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mobile,1,2115,a|n,6,3,mobile,exact,gk cet4 cet6 ky toefl ielts gre,yes,4468,4686,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
modem,1,2118,n,1,2,modem,exact,gk toefl,yes,9165,5518,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
modest,1,2120,a,7,3,modest,exact,gk cet4 cet6 ky toefl ielts gre,yes,3176,3101,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
monument,1,2129,n,3,3,monument,exact,gk cet4 cet6 ky toefl,yes,4736,4066,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
motivation,1,2142,n,3,3,motivation,exact,gk toefl ielts,yes,3870,3126,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
motorcycle,1,2145,n|v,2,3,motorcycle,exact,zk gk ielts,yes,9757,6059,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
motto,1,2146,n,1,3,motto,exact,gk ielts gre,yes,9695,9048,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mourn,1,2149,v,2,3,mourn,exact,gk cet4 cet6 ky ielts gre,yes,9545,6768,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
muddy,1,2163,a|v,7,3,muddy,exact,gk cet4 cet6 gre,yes,7679,6484,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
multiply,1,2164,r|v,6,3,multiply,exact,gk cet4 cet6 ky toefl ielts gre,yes,5028,6148,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
musical,1,2169,a|n,5,3,musical,exact,gk cet4 cet6 ky ielts,yes,2771,2097,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
mustard,1,2172,n,3,3,mustard,exact,gk cet6,yes,8963,6095,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
nationwide,1,2182,a|r,2,3,nationwide,exact,gk toefl,yes,7933,4929,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
northeast,1,2238,a|n|r,6,3,northeast,exact,gk cet4 cet6 ky,yes,16006,4122,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
northwest,1,2241,a|n|r,6,3,northwest,exact,gk cet4 cet6 ky,yes,14975,3403,2,4,1,7,strong_with_moderate_cross_corpus_support,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
nursery,1,2258,n,1,3,nursery,exact,gk cet4 cet6 ky ielts,yes,3383,5632,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
nylon,1,2262,n,2,3,nylon,exact,gk cet4 cet6 ky ielts,yes,7129,8449,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
obey,1,2263,v,1,3,obey,exact,gk cet4 cet6 ky,yes,4952,5672,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
obvious,1,2267,a,1,3,obvious,exact,gk cet4 cet6 ky toefl ielts gre,yes,1173,1689,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
offshore,1,2281,a|r,3,3,offshore,exact,gk toefl ielts,yes,7349,7765,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
opening,1,2300,a|n,14,3,opening,exact,gk cet4 cet6 ky ielts,yes,1730,1940,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
operate,1,2303,v,6,3,operate,exact,gk cet4 cet6 ky toefl,yes,970,1309,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
optional,1,2310,a,1,3,optional,exact,gk cet4 cet6 ky toefl ielts gre,yes,5815,5692,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
oral,1,2312,a|n,5,3,oral,exact,gk cet4 cet6 ky toefl ielts,yes,3468,3875,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
outer,1,2334,a,3,3,outer,exact,gk cet4 cet6 ky,yes,3097,3698,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
outing,1,2336,n,2,3,outing,exact,gk ky toefl,yes,6382,7723,3,3,1,7,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
outward,1,2342,a|r,3,3,outward,exact,gk cet4 cet6 ky toefl,yes,8743,8599,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
oval,1,2343,a|n,2,3,oval,exact,gk cet4 cet6 ky toefl ielts,yes,9791,6604,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
overhead,1,2347,a|n|r,9,3,overhead,exact,gk cet4 cet6 ky ielts,yes,7523,5527,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
overlook,1,2348,n|v,6,3,overlook,exact,gk cet4 cet6 ky toefl ielts gre,yes,3391,3139,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
owner,1,2352,n,2,3,owner,exact,zk gk cet4 cet6 ky,yes,1153,1021,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
ownership,1,2353,n,3,3,ownership,exact,gk cet4 cet6 ky ielts,yes,2672,3585,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
packet,1,2361,n,4,3,packet,exact,gk cet4 cet6 ky,yes,3805,6240,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
painful,1,2365,a,4,3,painful,exact,gk cet4 cet6 ky,yes,3638,3034,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
painter,1,2367,n,4,3,painter,exact,gk cet4 ky,yes,3579,3322,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
painting,1,2368,n,4,3,painting,exact,gk cet4 cet6 ky toefl ielts,yes,1348,1056,4,4,1,9,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
paperwork,1,2377,n,1,2,paperwork,exact,gk,yes,8494,6838,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
parallel,1,2379,a|n|v,8,3,parallel,exact,gk cet4 cet6 ky toefl ielts gre,yes,3869,5840,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
parrot,1,2387,n|v,3,3,parrot,exact,gk toefl,yes,8676,9988,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
partly,1,2391,r,1,3,partly,exact,gk cet4 cet6 ky,yes,1638,2824,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pause,1,2407,n|v,4,3,pause,exact,gk cet4 cet6 ky,yes,2566,2777,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pea,1,2411,n,3,3,pea,exact,gk cet4 cet6 ky,yes,6504,5226,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
peaceful,1,2413,a,2,3,peaceful,exact,gk cet4 cet6 ky,yes,3937,3655,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
peach,1,2414,n|v,5,3,peach,exact,gk cet4 cet6 ky,yes,6592,5531,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
peasant,1,2416,n,3,3,peasant,exact,gk cet4 cet6 ky,yes,2564,4680,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pedestrian,1,2417,a|n,2,3,pedestrian,exact,gk cet6 ky ielts gre,yes,5992,7573,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pension,1,2423,n|v,2,3,pension,exact,gk cet4 cet6 ky ielts gre,yes,1490,3785,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
perform,1,2430,v,4,3,perform,exact,gk cet4 cet6 ky toefl,yes,1138,953,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
performer,1,2432,n,1,2,performer,exact,gk toefl,yes,5369,3962,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
perfume,1,2433,n|v,4,3,perfume,exact,gk cet4 cet6 ky toefl ielts,yes,7033,6592,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
permission,1,2437,n,2,3,permission,exact,gk cet4 cet6 ky toefl,yes,2468,3233,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
personally,1,2442,r,5,3,personally,exact,gk,yes,2866,2633,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
personnel,1,2441,n,2,3,personnel,exact,gk cet4 cet6 ky toefl ielts gre,yes,2556,2425,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pest,1,2444,n,4,3,pest,exact,gk cet6 ky toefl gre,yes,6622,6842,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
physical,1,2454,a,7,3,physical,exact,gk cet4 cet6 ky ielts,yes,1047,802,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
physicist,1,2456,n,1,3,physicist,exact,gk cet4 cet6 ky toefl,yes,8224,5568,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pile,1,2466,n|v,11,3,pile,exact,gk cet4 cet6 ky toefl,yes,3229,3003,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pillow,1,2468,n|v,2,3,pillow,exact,gk cet4 cet6 ky toefl ielts,yes,5447,4017,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pin,1,2470,n|v,14,3,pin,exact,gk cet4 cet6 ky ielts,yes,4542,4347,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pine,1,2471,n|v,3,3,pine,exact,gk cet4 cet6 ky toefl ielts gre,yes,5081,3158,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
portable,1,2531,a|n,3,3,portable,exact,gk cet4 cet6 ky toefl ielts gre,yes,6014,5441,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
possess,1,2534,v,3,3,possess,exact,gk cet4 cet6 ky toefl,yes,2129,2842,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
possibility,1,2536,n,4,3,possibility,exact,gk cet4 cet6 ky,yes,1030,1195,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
possibly,1,2538,r,2,3,possibly,exact,cet4 cet6 ky,no,1312,1696,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
powder,1,2552,n|v,5,3,powder,exact,gk cet4 cet6 ky toefl,yes,4272,3260,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
powerful,1,2554,a|r,6,3,powerful,exact,gk cet4 cet6 ky,yes,1326,1159,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
prayer,1,2560,n,5,3,prayer,exact,gk cet4 cet6 ky,yes,2644,2098,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
precise,1,2562,a,2,3,precise,exact,gk cet4 cet6 ky toefl ielts gre,yes,2761,3826,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
pregnant,1,2566,a,3,3,pregnant,exact,gk cet6 ky toefl ielts gre,yes,3276,2629,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
preparation,1,2569,n,8,3,preparation,exact,gk cet4 cet6 ky,yes,2091,2513,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
prescription,1,2571,a|n,5,3,prescription,exact,gk cet6 ky toefl ielts gre,yes,5595,3311,3,4,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
printer,1,2589,n,3,3,printer,exact,gk cet6,yes,3066,5875,4,3,1,8,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
printing,1,2590,n,4,3,printing,exact,gk ielts,yes,4804,7217,4,3,1,8,strong_in_both_corpora,possible_participle_or_gerund,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查；另有词形复核标记
prisoner,1,2592,n,1,3,prisoner,exact,zk gk cet4 cet6 ky,yes,1932,2419,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
privilege,1,2594,n|v,4,3,privilege,exact,gk cet4 cet6 ky toefl ielts gre,yes,3017,3612,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
probable,1,2596,a|n,3,3,probable,exact,gk cet4 cet6 ky,yes,5016,6767,3,3,1,7,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
production,1,2603,n,8,3,production,exact,gk cet4 cet6 ky ielts,yes,610,959,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
properly,1,2616,r,3,3,properly,exact,gk cet4 cet6,yes,1634,2880,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
protection,1,2618,n,7,3,protection,exact,gk cet4 cet6 toefl,yes,1220,1315,4,4,1,9,strong_in_both_corpora,,frequency_supported_extension,两套语料频率综合证据较强；可作为拓展词优先候选，但仍需词形和义项检查
