record_id,word,dataset_layer,parts_of_speech,pos_evidence_source,pos_status
release-word-2714,thousand,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2715,threat,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2716,threaten,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2717,three,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2718,through,curriculum,adjective|adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2719,throughout,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2720,throw,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2721,thunder,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2722,Thursday,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2723,thus,curriculum,adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2724,ticket,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2725,tidy,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2726,tie,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2727,tiger,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2728,tight,curriculum,adjective|adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2729,time,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2730,tiny,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2731,tip,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2732,tired,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2733,tissue,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2734,title,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2735,to,curriculum,adverb|preposition,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2736,toast,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2737,tobacco,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2738,today,curriculum,adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2739,together,curriculum,adjective|adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2740,toilet,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2741,tolerate,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2742,tomato,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2743,tomorrow,curriculum,adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2744,ton,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2745,tone,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2746,tonight,curriculum,adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2747,too,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2748,tool,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2749,tooth,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2750,toothache,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2751,top,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2752,topic,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2753,total,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2754,touch,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2755,tough,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2756,tour,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2757,tourist,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2758,tournament,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2759,toward,curriculum,adjective|preposition,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2760,towel,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2761,tower,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2762,town,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2763,toy,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2764,track,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2765,trade,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2766,tradition,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2767,traditional,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2768,traffic,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2769,train,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2770,training,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2771,transform,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2772,translate,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2773,transport,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2774,trap,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2775,travel,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2776,treasure,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2777,treat,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2778,treatment,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2779,tree,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2780,trend,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2781,trial,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2782,trick,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2783,trip,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2784,trouble,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2785,trousers,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2786,truck,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2787,true,curriculum,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2788,trunk,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2789,trust,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2790,truth,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2791,try,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2792,T-shirt,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2793,tube,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2794,Tuesday,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2795,tune,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2796,turkey,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2797,turn,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2798,twelfth,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2799,twelve,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2800,twentieth,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2801,twenty,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2802,twice,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2803,twin,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2804,two,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2805,type,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2806,typhoon,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2807,typical,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2808,ugly,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2809,UK,curriculum,noun|proper_noun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2810,ultimately,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2811,umbrella,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2812,uncle,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2813,under,curriculum,adjective|adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2814,underground,curriculum,adjective|adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2815,understand,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2816,uniform,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2817,unique,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2818,unit,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2819,universe,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2820,university,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2821,unless,curriculum,conjunction|preposition,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2822,until,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2823,unusual,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2824,up,curriculum,adjective|adverb|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2825,update,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2826,upon,curriculum,preposition,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2827,upper,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2828,upset,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2829,urban,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2830,urge,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2831,urgent,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2832,US,curriculum,noun|proper_noun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2833,us,curriculum,pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2834,use,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2835,used,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2836,useful,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2837,usual,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2838,usually,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2839,vacation,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2840,valley,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2841,valuable,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2842,value,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2843,variation,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2844,variety,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2845,various,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2846,vary,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2847,vase,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2848,vast,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2849,vegetable,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2850,vehicle,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2851,venue,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2852,version,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2853,very,curriculum,adjective|adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2854,victim,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2855,victory,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2856,video,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2857,view,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2858,village,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2859,violence,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2860,violin,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2861,virtual,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2862,virtue,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2863,virus,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2864,visible,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2865,vision,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2866,visit,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2867,visitor,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2868,visual,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2869,vital,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2870,vivid,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2871,vocabulary,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2872,voice,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2873,volcano,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2874,volleyball,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2875,volume,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2876,volunteer,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2877,vote,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2878,wage,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2879,waist,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2880,wait,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2881,wake,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2882,walk,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2883,wall,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2884,wallet,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2885,wander,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2886,want,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2887,war,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2888,ward,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2889,warm,curriculum,adjective|adverb|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2890,warn,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2891,warning,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2892,wash,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2893,washroom,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2894,waste,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2895,watch,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2896,water,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2897,watermelon,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2898,wave,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2899,way,curriculum,adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2900,we,curriculum,pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2901,weak,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2902,wealth,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2903,weapon,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2904,wear,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2905,weather,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2906,website,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2907,wedding,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2908,Wednesday,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2909,weed,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2910,week,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2911,weekday,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2912,weekend,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2913,weekly,curriculum,adjective|adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2914,weep,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2915,weigh,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2916,weight,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2917,welcome,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2918,welfare,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2919,well,curriculum,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2920,west,curriculum,adjective|adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2921,western,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2922,wet,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2923,whale,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2924,what,curriculum,adverb|determiner_or_article|interjection|pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2925,whatever,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2926,wheat,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2927,wheel,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2928,when,curriculum,adverb|conjunction|noun|pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2929,whenever,curriculum,conjunction,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2930,where,curriculum,adverb|conjunction|noun|pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2931,whether,curriculum,conjunction|pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2932,which,curriculum,determiner_or_article|pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2933,while,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2934,whisper,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2935,white,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2936,who,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2937,whole,curriculum,adjective|adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2938,whom,curriculum,pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2939,whose,curriculum,determiner_or_article,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2940,why,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2941,wide,curriculum,adjective|adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2942,widespread,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2943,wife,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2944,Wi-Fi,curriculum,noun|proper_noun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2945,wild,curriculum,adjective|adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2946,will,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2947,win,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2948,wind,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2949,window,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2950,windy,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2951,wine,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2952,wing,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2953,winner,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2954,winter,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2955,wire,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2956,wisdom,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2957,wise,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2958,wish,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2959,with,curriculum,preposition,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2960,withdraw,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2961,within,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2962,without,curriculum,adverb|conjunction|preposition,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2963,witness,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2964,woman,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2965,wonder,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2966,wonderful,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2967,wood,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2968,wool,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2969,word,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2970,work,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2971,worker,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2972,world,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2973,worry,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2974,worse,curriculum,adjective|adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2975,worst,curriculum,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2976,worth,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2977,worthwhile,curriculum,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-2978,worthy,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2979,would,curriculum,verb,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2980,wound,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2981,wrap,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2982,wrestle,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2983,wrinkle,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2984,wrist,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2985,write,curriculum,verb,Open English WordNet 2025,pos_evidence_ready
release-word-2986,writer,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2987,wrong,curriculum,adjective|adverb|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2988,X-ray,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2989,yard,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2990,year,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2991,yellow,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-2992,yes,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2993,yesterday,curriculum,adverb|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2994,yet,curriculum,adverb,Open English WordNet 2025,pos_evidence_ready
release-word-2995,yoghurt,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-2996,you,curriculum,noun|pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2997,young,curriculum,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-2998,your,curriculum,determiner_or_article,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-2999,yours,curriculum,pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-3000,yourself,curriculum,pronoun,Moby POS and/or rule-documented fallback,supplement_pos_ready
release-word-3001,youth,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3002,zero,curriculum,adjective|noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3003,zone,curriculum,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3004,zoo,curriculum,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3005,abolish,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3006,abortion,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3007,abrupt,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3008,absolute,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3009,absurd,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3010,abundant,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3011,academy,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3012,accelerate,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3013,accessible,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3014,accomplish,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3015,accountant,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3016,accumulate,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3017,accuracy,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3018,accustomed,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3019,acquaintance,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3020,acquisition,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3021,actual,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3022,acute,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3023,adequate,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3024,adjustment,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3025,admirable,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3026,admission,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3027,adolescence,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3028,adolescent,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3029,adore,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3030,affection,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3031,agent,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3032,aggression,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3033,aggressive,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3034,agricultural,extension,adjective,Open English WordNet 2025,pos_evidence_ready
release-word-3035,aircraft,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3036,album,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3037,alcoholic,extension,adjective|noun,Open English WordNet 2025,pos_evidence_ready
release-word-3038,alike,extension,adjective|adverb,Open English WordNet 2025,pos_evidence_ready
release-word-3039,alley,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3040,allocate,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3041,allowance,extension,noun|verb,Open English WordNet 2025,pos_evidence_ready
release-word-3042,alphabet,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3043,altitude,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3044,amaze,extension,verb,Open English WordNet 2025,pos_evidence_ready
release-word-3045,ambassador,extension,noun,Open English WordNet 2025,pos_evidence_ready
release-word-3046,ambiguous,extension,adjective,Open English WordNet 2025,pos_evidence_ready
