phrase,normalized_phrase,word_count,oewn_match,oewn_pos,oewn_sense_ids,oewn_forms,moby_match,moby_forms,tatoeba_cc0_sentence_count,all_components_in_junior_boundary,candidate_status,priority_score,introduced_level_candidate,human_review_claimed
oil worker,oil worker,2,true,n,oil_worker%1:18:00::,oil worker,false,,0,true,dictionary_only_hold,0.0,junior,false
old bag,old bag,2,true,n,old_bag%1:18:00::,old bag,false,,0,true,dictionary_only_hold,0.0,junior,false
old guard,old guard,2,true,n,old_guard%1:14:00::,old guard,false,,0,true,dictionary_only_hold,0.0,junior,false
old person,old person,2,true,n,old_person%1:18:00::,old person,false,,0,true,dictionary_only_hold,0.0,junior,false
old salt,old salt,2,true,n,old_salt%1:18:00::,old salt,false,,0,true,dictionary_only_hold,0.0,junior,false
on street,on street,2,true,a,on-street%3:00:00::,on-street,false,,0,true,dictionary_only_hold,0.0,junior,false
on tap,on tap,2,true,a,on_tap%5:00:00:available:00|on_tap%5:00:02:available:00,on tap,false,,0,true,dictionary_only_hold,0.0,junior,false
on the go,on the go,3,true,a,on_the_go%5:00:00:active:01,on the go,false,,0,true,dictionary_only_hold,0.0,junior,false
on your guard,on your guard,3,true,a,on_your_guard%5:00:00:wary:00,on your guard,false,,0,true,dictionary_only_hold,0.0,junior,false
onion bread,onion bread,2,true,n,onion_bread%1:13:00::,onion bread,false,,0,true,dictionary_only_hold,0.0,junior,false
onion butter,onion butter,2,true,n,onion_butter%1:13:00::,onion butter,false,,0,true,dictionary_only_hold,0.0,junior,false
onion plant,onion plant,2,true,n,onion_plant%1:20:00::,onion plant,false,,0,true,dictionary_only_hold,0.0,junior,false
onion salt,onion salt,2,true,n,onion_salt%1:13:00::,onion salt,false,,0,true,dictionary_only_hold,0.0,junior,false
open account,open account,2,true,n,open_account%1:10:00::|open_account%1:21:00::,open account,false,,0,true,dictionary_only_hold,0.0,junior,false
open air market,open air market,3,true,n,open-air_market%1:06:00::,open-air market,false,,0,true,dictionary_only_hold,0.0,junior,false
open class word,open class word,3,true,n,open-class_word%1:10:00::,open-class word,false,,0,true,dictionary_only_hold,0.0,junior,false
open face sandwich,open face sandwich,3,true,n,open-face_sandwich%1:13:00::,open-face sandwich,false,,0,true,dictionary_only_hold,0.0,junior,false
open house,open house,2,true,n,open_house%1:14:00::,open house,false,,0,true,dictionary_only_hold,0.0,junior,false
open plan,open plan,2,true,a,open-plan%5:00:00:unrestricted:00,open-plan,false,,0,true,dictionary_only_hold,0.0,junior,false
open sandwich,open sandwich,2,true,n,open_sandwich%1:13:00::,open sandwich,false,,0,true,dictionary_only_hold,0.0,junior,false
open society,open society,2,true,n,open_society%1:14:00::,open society,false,,0,true,dictionary_only_hold,0.0,junior,false
opera star,opera star,2,true,n,opera_star%1:18:00::,opera star,false,,0,true,dictionary_only_hold,0.0,junior,false
opposite word,opposite word,2,true,n,opposite_word%1:10:00::,opposite word,false,,0,true,dictionary_only_hold,0.0,junior,false
orange bat,orange bat,2,true,n,orange_bat%1:05:00::,orange bat,false,,0,true,dictionary_only_hold,0.0,junior,false
orange brown,orange brown,2,true,a,orange-brown%5:00:00:chromatic:00,orange-brown,false,,0,true,dictionary_only_hold,0.0,junior,false
orange grass,orange grass,2,true,n,orange_grass%1:20:00::,orange grass,false,,0,true,dictionary_only_hold,0.0,junior,false
orange tree,orange tree,2,true,n,orange_tree%1:20:00::,orange tree,false,,0,true,dictionary_only_hold,0.0,junior,false
orange yellow,orange yellow,2,true,n,orange_yellow%1:07:00::,orange yellow,false,,0,true,dictionary_only_hold,0.0,junior,false
order book,order book,2,true,n,order_book%1:06:00::|order_book%1:10:00::,order book,false,,0,true,dictionary_only_hold,0.0,junior,false
order form,order form,2,true,n,order_form%1:10:00::,order form,false,,0,true,dictionary_only_hold,0.0,junior,false
order paper,order paper,2,true,n,order_paper%1:10:00::,order paper,false,,0,true,dictionary_only_hold,0.0,junior,false
out basket,out basket,2,true,n,out-basket%1:06:00::,out-basket,false,,0,true,dictionary_only_hold,0.0,junior,false
out of play,out of play,3,true,a,out_of_play%5:00:00:dead:02,out of play,false,,0,true,dictionary_only_hold,0.0,junior,false
out of practice,out of practice,3,true,a,out_of_practice%5:00:00:unskilled:00,out of practice,false,,0,true,dictionary_only_hold,0.0,junior,false
out of reach,out of reach,3,true,a,out_of_reach%5:00:00:inaccessible:00,out of reach,false,,0,true,dictionary_only_hold,0.0,junior,false
out of true,out of true,3,true,a,out_of_true%5:00:00:uneven:00,out of true,false,,0,true,dictionary_only_hold,0.0,junior,false
outside door,outside door,2,true,n,outside_door%1:06:00::,outside door,false,,0,true,dictionary_only_hold,0.0,junior,false
outside mirror,outside mirror,2,true,n,outside_mirror%1:06:00::,outside mirror,false,,0,true,dictionary_only_hold,0.0,junior,false
oven ready,oven ready,2,true,a,oven-ready%5:00:00:prepared:00,oven-ready,false,,0,true,dictionary_only_hold,0.0,junior,false
over the hill,over the hill,3,true,a,over-the-hill%5:00:00:old:02,over-the-hill,false,,0,true,dictionary_only_hold,0.0,junior,false
over the top,over the top,3,true,a,over-the-top%5:00:00:immoderate:00,over-the-top,false,,0,true,dictionary_only_hold,0.0,junior,false
own goal,own goal,2,true,n,own_goal%1:04:00::,own goal,false,,0,true,dictionary_only_hold,0.0,junior,false
pack animal,pack animal,2,true,n,pack_animal%1:05:00::,pack animal,false,,0,true,dictionary_only_hold,0.0,junior,false
pack tent,pack tent,2,true,n,pack_tent%1:06:00::,pack tent,false,,0,true,dictionary_only_hold,0.0,junior,false
packet boat,packet boat,2,true,n,packet_boat%1:06:00::,packet boat,false,,0,true,dictionary_only_hold,0.0,junior,false
page number,page number,2,true,n,page_number%1:10:00::,page number,false,,0,true,dictionary_only_hold,0.0,junior,false
pain pill,pain pill,2,true,n,pain_pill%1:06:00::,pain pill,false,,0,true,dictionary_only_hold,0.0,junior,false
pain unit,pain unit,2,true,n,pain_unit%1:23:00::,pain unit,false,,0,true,dictionary_only_hold,0.0,junior,false
paint leaf,paint leaf,2,true,n,paint_leaf%1:20:00::,paint leaf,false,,0,true,dictionary_only_hold,0.0,junior,false
pair of scissors,pair of scissors,3,true,n,pair_of_scissors%1:06:00::,pair of scissors,false,,0,true,dictionary_only_hold,0.0,junior,false
pair of trousers,pair of trousers,3,true,n,pair_of_trousers%1:06:00::,pair of trousers,false,,0,true,dictionary_only_hold,0.0,junior,false
palace car,palace car,2,true,n,palace_car%1:06:00::,palace car,false,,0,true,dictionary_only_hold,0.0,junior,false
pale yellow,pale yellow,2,true,n,pale_yellow%1:07:00::,pale yellow,false,,0,true,dictionary_only_hold,0.0,junior,false
pancake day,pancake day,2,true,n,pancake_day%1:28:00::,pancake day,false,,0,true,dictionary_only_hold,0.0,junior,false
pancake style,pancake style,2,true,a,pancake-style%5:00:00:cooked:00,pancake-style,false,,0,true,dictionary_only_hold,0.0,junior,false
panda bear,panda bear,2,true,n,panda_bear%1:05:00::,panda bear,false,,0,true,dictionary_only_hold,0.0,junior,false
panda car,panda car,2,true,n,panda_car%1:06:00::,panda car,false,,0,true,dictionary_only_hold,0.0,junior,false
paper back book,paper back book,3,true,n,paper-back_book%1:06:00::,paper-back book,false,,0,true,dictionary_only_hold,0.0,junior,false
paper bag,paper bag,2,true,n,paper_bag%1:06:00::,paper bag,false,,0,true,dictionary_only_hold,0.0,junior,false
paper cup,paper cup,2,true,n,paper_cup%1:06:00::,paper cup,false,,0,true,dictionary_only_hold,0.0,junior,false
paper feed,paper feed,2,true,n,paper_feed%1:06:00::,paper feed,false,,0,true,dictionary_only_hold,0.0,junior,false
paper flower,paper flower,2,true,n,paper_flower%1:20:00::,paper flower,false,,0,true,dictionary_only_hold,0.0,junior,false
paper gold,paper gold,2,true,n,paper_gold%1:21:00::,paper gold,false,,0,true,dictionary_only_hold,0.0,junior,false
paper loss,paper loss,2,true,n,paper_loss%1:21:00::,paper loss,false,,0,true,dictionary_only_hold,0.0,junior,false
paper plant,paper plant,2,true,n,paper_plant%1:20:00::,paper plant,false,,0,true,dictionary_only_hold,0.0,junior,false
paper plate,paper plate,2,true,n,paper_plate%1:06:00::,paper plate,false,,0,true,dictionary_only_hold,0.0,junior,false
paper round,paper round,2,true,n,paper_round%1:15:00::,paper round,false,,0,true,dictionary_only_hold,0.0,junior,false
paper rush,paper rush,2,true,n,paper_rush%1:20:00::,paper rush,false,,0,true,dictionary_only_hold,0.0,junior,false
paper tape,paper tape,2,true,n,paper_tape%1:27:00::,paper tape,false,,0,true,dictionary_only_hold,0.0,junior,false
paper thin,paper thin,2,true,a,paper_thin%5:00:00:thin:01,paper thin,false,,0,true,dictionary_only_hold,0.0,junior,false
paper white,paper white,2,true,n,paper_white%1:20:00::,paper white,false,,0,true,dictionary_only_hold,0.0,junior,false
part name,part name,2,true,n,part_name%1:10:00::,part name,false,,0,true,dictionary_only_hold,0.0,junior,false
party boss,party boss,2,true,n,party_boss%1:18:00::,party boss,false,,0,true,dictionary_only_hold,0.0,junior,false
party game,party game,2,true,n,party_game%1:04:00::,party game,false,,0,true,dictionary_only_hold,0.0,junior,false
party girl,party girl,2,true,n,party_girl%1:18:00::,party girl,false,,0,true,dictionary_only_hold,0.0,junior,false
party spirit,party spirit,2,true,n,party_spirit%1:04:00::,party spirit,false,,0,true,dictionary_only_hold,0.0,junior,false
party woman,party woman,2,true,n,party_woman%1:18:00::,party woman,false,,0,true,dictionary_only_hold,0.0,junior,false
passenger ship,passenger ship,2,true,n,passenger_ship%1:06:00::,passenger ship,false,,0,true,dictionary_only_hold,0.0,junior,false
passenger train,passenger train,2,true,n,passenger_train%1:06:00::,passenger train,false,,0,true,dictionary_only_hold,0.0,junior,false
past simple,past simple,2,true,n,past_simple%1:10:01::,past simple,false,,0,true,dictionary_only_hold,0.0,junior,false
patient of,patient of,2,true,a,patient_of%5:00:00:patient:00,patient of,false,,0,true,dictionary_only_hold,0.0,junior,false
patient role,patient role,2,true,n,patient_role%1:10:00::,patient role,false,,0,true,dictionary_only_hold,0.0,junior,false
pay cut,pay cut,2,true,n,pay_cut%1:04:00::,pay cut,false,,0,true,dictionary_only_hold,0.0,junior,false
pay packet,pay packet,2,true,n,pay_packet%1:21:00::,pay packet,false,,0,true,dictionary_only_hold,0.0,junior,false
pay phone,pay phone,2,true,n,pay-phone%1:06:00::,pay-phone,false,,0,true,dictionary_only_hold,0.0,junior,false
pay station,pay station,2,true,n,pay-station%1:06:00::,pay-station,false,,0,true,dictionary_only_hold,0.0,junior,false
peace symbol,peace symbol,2,true,n,peace_symbol%1:10:01::,peace symbol,false,,0,true,dictionary_only_hold,0.0,junior,false
pen friend,pen friend,2,true,n,pen-friend%1:18:00::,pen-friend,false,,0,true,dictionary_only_hold,0.0,junior,false
pen mouse,pen mouse,2,true,n,pen_mouse%1:06:01::,pen mouse,false,,0,true,dictionary_only_hold,0.0,junior,false
pen tail,pen tail,2,true,n,pen-tail%1:05:00::,pen-tail,false,,0,true,dictionary_only_hold,0.0,junior,false
pencil box,pencil box,2,true,n,pencil_box%1:06:00::,pencil box,false,,0,true,dictionary_only_hold,0.0,junior,false
pencil eraser,pencil eraser,2,true,n,pencil_eraser%1:06:00::,pencil eraser,false,,0,true,dictionary_only_hold,0.0,junior,false
pencil lead,pencil lead,2,true,n,pencil_lead%1:06:00::,pencil lead,false,,0,true,dictionary_only_hold,0.0,junior,false
people of color,people of color,3,true,n,people_of_color%1:14:00::,people of color,false,,0,true,dictionary_only_hold,0.0,junior,false
people of colour,people of colour,3,true,n,people_of_colour%1:14:00::,people of colour,false,,0,true,dictionary_only_hold,0.0,junior,false
pepper box,pepper box,2,true,n,pepper_box%1:06:00::,pepper box,false,,0,true,dictionary_only_hold,0.0,junior,false
pepper grass,pepper grass,2,true,n,pepper_grass%1:20:00::,pepper grass,false,,0,true,dictionary_only_hold,0.0,junior,false
percent sign,percent sign,2,true,n,percent_sign%1:10:00::,percent sign,false,,0,true,dictionary_only_hold,0.0,junior,false
perfect game,perfect game,2,true,n,perfect_game%1:04:00::,perfect game,false,,0,true,dictionary_only_hold,0.0,junior,false
period of play,period of play,3,true,n,period_of_play%1:28:00::,period of play,false,,0,true,dictionary_only_hold,0.0,junior,false
person hour,person hour,2,true,n,person_hour%1:28:00::,person hour,false,,0,true,dictionary_only_hold,0.0,junior,false
person of colour,person of colour,3,true,n,person_of_colour%1:18:00::,person of colour,false,,0,true,dictionary_only_hold,0.0,junior,false
personal business,personal business,2,true,n,personal_business%1:09:00::,personal business,false,,0,true,dictionary_only_hold,0.0,junior,false
personal care,personal care,2,true,n,personal_care%1:04:00::,personal care,false,,0,true,dictionary_only_hold,0.0,junior,false
personal check,personal check,2,true,n,personal_check%1:21:00::,personal check,false,,0,true,dictionary_only_hold,0.0,junior,false
personal letter,personal letter,2,true,n,personal_letter%1:10:00::,personal letter,false,,0,true,dictionary_only_hold,0.0,junior,false
personal manner,personal manner,2,true,n,personal_manner%1:07:00::,personal manner,false,,0,true,dictionary_only_hold,0.0,junior,false
pet food,pet food,2,true,n,pet-food%1:13:00::|pet_food%1:13:00::,pet food|pet-food,false,,0,true,dictionary_only_hold,0.0,junior,false
pet shop,pet shop,2,true,n,pet_shop%1:06:00::,pet shop,false,,0,true,dictionary_only_hold,0.0,junior,false
phone bill,phone bill,2,true,n,phone_bill%1:10:00::,phone bill,false,,0,true,dictionary_only_hold,0.0,junior,false
phone book,phone book,2,true,n,phone_book%1:10:00::,phone book,false,,0,true,dictionary_only_hold,0.0,junior,false
phone call,phone call,2,true,n,phone_call%1:10:00::,phone call,false,,0,true,dictionary_only_hold,0.0,junior,false
phone card,phone card,2,true,n,phone_card%1:21:00::,phone card,false,,0,true,dictionary_only_hold,0.0,junior,false
phone company,phone company,2,true,n,phone_company%1:14:00::,phone company,false,,0,true,dictionary_only_hold,0.0,junior,false
phone line,phone line,2,true,n,phone_line%1:06:00::,phone line,false,,0,true,dictionary_only_hold,0.0,junior,false
phone message,phone message,2,true,n,phone_message%1:10:00::,phone message,false,,0,true,dictionary_only_hold,0.0,junior,false
phone service,phone service,2,true,n,phone_service%1:14:00::,phone service,false,,0,true,dictionary_only_hold,0.0,junior,false
physical ability,physical ability,2,true,n,physical_ability%1:07:00::,physical ability,false,,0,true,dictionary_only_hold,0.0,junior,false
physical body,physical body,2,true,n,physical_body%1:08:00::,physical body,false,,0,true,dictionary_only_hold,0.0,junior,false
physical change,physical change,2,true,n,physical_change%1:22:00::,physical change,false,,0,true,dictionary_only_hold,0.0,junior,false
physical condition,physical condition,2,true,n,physical_condition%1:26:00::,physical condition,false,,0,true,dictionary_only_hold,0.0,junior,false
physical object,physical object,2,true,n,physical_object%1:03:00::,physical object,false,,0,true,dictionary_only_hold,0.0,junior,false
physical value,physical value,2,true,n,physical_value%1:21:00::,physical value,false,,0,true,dictionary_only_hold,0.0,junior,false
physics lab,physics lab,2,true,n,physics_lab%1:06:00::,physics lab,false,,0,true,dictionary_only_hold,0.0,junior,false
physics laboratory,physics laboratory,2,true,n,physics_laboratory%1:06:00::,physics laboratory,false,,0,true,dictionary_only_hold,0.0,junior,false
piano action,piano action,2,true,n,piano_action%1:06:00::,piano action,false,,0,true,dictionary_only_hold,0.0,junior,false
piano keyboard,piano keyboard,2,true,n,piano_keyboard%1:06:00::,piano keyboard,false,,0,true,dictionary_only_hold,0.0,junior,false
piano lesson,piano lesson,2,true,n,piano_lesson%1:04:00::,piano lesson,false,,0,true,dictionary_only_hold,0.0,junior,false
piano music,piano music,2,true,n,piano_music%1:09:00::|piano_music%1:10:00::,piano music,false,,0,true,dictionary_only_hold,0.0,junior,false
piano teacher,piano teacher,2,true,n,piano_teacher%1:18:00::,piano teacher,false,,0,true,dictionary_only_hold,0.0,junior,false
picnic area,picnic area,2,true,n,picnic_area%1:15:00::,picnic area,false,,0,true,dictionary_only_hold,0.0,junior,false
picnic ground,picnic ground,2,true,n,picnic_ground%1:15:00::,picnic ground,false,,0,true,dictionary_only_hold,0.0,junior,false
picnic shoulder,picnic shoulder,2,true,n,picnic_shoulder%1:13:00::,picnic shoulder,false,,0,true,dictionary_only_hold,0.0,junior,false
picture card,picture card,2,true,n,picture_card%1:06:00::,picture card,false,,0,true,dictionary_only_hold,0.0,junior,false
picture palace,picture palace,2,true,n,picture_palace%1:06:00::,picture palace,false,,0,true,dictionary_only_hold,0.0,junior,false
picture plane,picture plane,2,true,n,picture_plane%1:25:00::,picture plane,false,,0,true,dictionary_only_hold,0.0,junior,false
picture postcard,picture postcard,2,true,n,picture_postcard%1:10:00::,picture postcard,false,,0,true,dictionary_only_hold,0.0,junior,false
pie dog,pie dog,2,true,n,pie-dog%1:05:00::,pie-dog,false,,0,true,dictionary_only_hold,0.0,junior,false
pie plant,pie plant,2,true,n,pie_plant%1:20:00::,pie plant,false,,0,true,dictionary_only_hold,0.0,junior,false
piece of cake,piece of cake,3,true,n,piece_of_cake%1:04:00::,piece of cake,false,,0,true,dictionary_only_hold,0.0,junior,false
piece of ground,piece of ground,3,true,n,piece_of_ground%1:15:00::,piece of ground,false,,0,true,dictionary_only_hold,0.0,junior,false
piece of material,piece of material,3,true,n,piece_of_material%1:06:00::,piece of material,false,,0,true,dictionary_only_hold,0.0,junior,false
piece of music,piece of music,3,true,n,piece_of_music%1:10:00::,piece of music,false,,0,true,dictionary_only_hold,0.0,junior,false
piece of paper,piece of paper,3,true,n,piece_of_paper%1:10:00::,piece of paper,false,,0,true,dictionary_only_hold,0.0,junior,false
piece of tail,piece of tail,3,true,n,piece_of_tail%1:04:00::,piece of tail,false,,0,true,dictionary_only_hold,0.0,junior,false
piece of work,piece of work,3,true,n,piece_of_work%1:06:00::,piece of work,false,,0,true,dictionary_only_hold,0.0,junior,false
pig farm,pig farm,2,true,n,pig_farm%1:06:00::,pig farm,false,,0,true,dictionary_only_hold,0.0,junior,false
pill bottle,pill bottle,2,true,n,pill_bottle%1:06:00::,pill bottle,false,,0,true,dictionary_only_hold,0.0,junior,false
pill head,pill head,2,true,n,pill_head%1:18:00::,pill head,false,,0,true,dictionary_only_hold,0.0,junior,false
pilot bit,pilot bit,2,true,n,pilot_bit%1:06:00::,pilot bit,false,,0,true,dictionary_only_hold,0.0,junior,false
pilot bread,pilot bread,2,true,n,pilot_bread%1:13:00::,pilot bread,false,,0,true,dictionary_only_hold,0.0,junior,false
pilot whale,pilot whale,2,true,n,pilot_whale%1:05:00::,pilot whale,false,,0,true,dictionary_only_hold,0.0,junior,false
pink disease,pink disease,2,true,n,pink_disease%1:26:00::,pink disease,false,,0,true,dictionary_only_hold,0.0,junior,false
pink orange,pink orange,2,true,a,pink-orange%5:00:00:chromatic:00,pink-orange,false,,0,true,dictionary_only_hold,0.0,junior,false
pink purple,pink purple,2,true,a,pink-purple%5:00:00:chromatic:00,pink-purple,false,,0,true,dictionary_only_hold,0.0,junior,false
pink red,pink red,2,true,a,pink-red%5:00:00:chromatic:00,pink-red,false,,0,true,dictionary_only_hold,0.0,junior,false
pink shower,pink shower,2,true,n,pink_shower%1:20:00::,pink shower,false,,0,true,dictionary_only_hold,0.0,junior,false
pink shower tree,pink shower tree,3,true,n,pink_shower_tree%1:20:00::,pink shower tree,false,,0,true,dictionary_only_hold,0.0,junior,false
pizza pie,pizza pie,2,true,n,pizza_pie%1:13:00::,pizza pie,false,,0,true,dictionary_only_hold,0.0,junior,false
pizza shop,pizza shop,2,true,n,pizza_shop%1:06:00::,pizza shop,false,,0,true,dictionary_only_hold,0.0,junior,false
place name,place name,2,true,n,place_name%1:10:00::,place name,false,,0,true,dictionary_only_hold,0.0,junior,false
place of birth,place of birth,3,true,n,place_of_birth%1:15:00::,place of birth,false,,0,true,dictionary_only_hold,0.0,junior,false
place of business,place of business,3,true,n,place_of_business%1:06:00::,place of business,false,,0,true,dictionary_only_hold,0.0,junior,false
plan of action,plan of action,3,true,n,plan_of_action%1:09:00::,plan of action,false,,0,true,dictionary_only_hold,0.0,junior,false
plan of attack,plan of attack,3,true,n,plan_of_attack%1:04:00::,plan of attack,false,,0,true,dictionary_only_hold,0.0,junior,false
plane seat,plane seat,2,true,n,plane_seat%1:06:00::,plane seat,false,,0,true,dictionary_only_hold,0.0,junior,false
plane ticket,plane ticket,2,true,n,plane_ticket%1:10:00::,plane ticket,false,,0,true,dictionary_only_hold,0.0,junior,false
plant disease,plant disease,2,true,n,plant_disease%1:26:00::,plant disease,false,,0,true,dictionary_only_hold,0.0,junior,false
plant family,plant family,2,true,n,plant_family%1:20:00::,plant family,false,,0,true,dictionary_only_hold,0.0,junior,false
plant food,plant food,2,true,n,plant_food%1:27:00::,plant food,false,,0,true,dictionary_only_hold,0.0,junior,false
plant order,plant order,2,true,n,plant_order%1:20:00::,plant order,false,,0,true,dictionary_only_hold,0.0,junior,false
plant part,plant part,2,true,n,plant_part%1:20:00::,plant part,false,,0,true,dictionary_only_hold,0.0,junior,false
plant product,plant product,2,true,n,plant_product%1:27:00::,plant product,false,,0,true,dictionary_only_hold,0.0,junior,false
plant scientist,plant scientist,2,true,n,plant_scientist%1:18:00::,plant scientist,false,,0,true,dictionary_only_hold,0.0,junior,false
plant virus,plant virus,2,true,n,plant_virus%1:05:00::,plant virus,false,,0,true,dictionary_only_hold,0.0,junior,false
plastic film,plastic film,2,true,n,plastic_film%1:06:00::,plastic film,false,,0,true,dictionary_only_hold,0.0,junior,false
play actor,play actor,2,true,n,play-actor%1:18:00::,play-actor,false,,0,true,dictionary_only_hold,0.0,junior,false
play box,play box,2,true,n,play-box%1:06:00::,play-box,false,,0,true,dictionary_only_hold,0.0,junior,false
play group,play group,2,true,n,play_group%1:14:00::,play group,false,,0,true,dictionary_only_hold,0.0,junior,false
play list,play list,2,true,n,play_list%1:10:00::,play list,false,,0,true,dictionary_only_hold,0.0,junior,false
playground ball,playground ball,2,true,n,playground_ball%1:06:01::,playground ball,false,,0,true,dictionary_only_hold,0.0,junior,false
pleasure boat,pleasure boat,2,true,n,pleasure_boat%1:06:00::,pleasure boat,false,,0,true,dictionary_only_hold,0.0,junior,false
pleasure ground,pleasure ground,2,true,n,pleasure_ground%1:15:00::,pleasure ground,false,,0,true,dictionary_only_hold,0.0,junior,false
pleasure trip,pleasure trip,2,true,n,pleasure_trip%1:04:00::,pleasure trip,false,,0,true,dictionary_only_hold,0.0,junior,false
pocket book,pocket book,2,true,n,pocket_book%1:06:01::,pocket book,false,,0,true,dictionary_only_hold,0.0,junior,false
pocket bread,pocket bread,2,true,n,pocket_bread%1:13:00::,pocket bread,false,,0,true,dictionary_only_hold,0.0,junior,false
pocket calendar,pocket calendar,2,true,n,pocket_calendar%1:14:01::,pocket calendar,false,,0,true,dictionary_only_hold,0.0,junior,false
pocket dictionary,pocket dictionary,2,true,n,pocket_dictionary%1:10:00::,pocket dictionary,false,,0,true,dictionary_only_hold,0.0,junior,false
pocket mirror,pocket mirror,2,true,n,pocket_mirror%1:06:01::,pocket mirror,false,,0,true,dictionary_only_hold,0.0,junior,false
pocket size,pocket size,2,true,a,pocket-size%5:00:00:limited:00|pocket-size%5:00:00:small:00,pocket-size,false,,0,true,dictionary_only_hold,0.0,junior,false
pocket watch,pocket watch,2,true,n,pocket_watch%1:06:00::,pocket watch,false,,0,true,dictionary_only_hold,0.0,junior,false
point after,point after,2,true,n,point_after%1:04:00::,point after,false,,0,true,dictionary_only_hold,0.0,junior,false
point man,point man,2,true,n,point_man%1:18:00::|point_man%1:18:01::,point man,false,,0,true,dictionary_only_hold,0.0,junior,false
point of sale,point of sale,3,true,a,point-of-sale%3:01:00::,point-of-sale,false,,0,true,dictionary_only_hold,0.0,junior,false
point person,point person,2,true,n,point_person%1:18:00::,point person,false,,0,true,dictionary_only_hold,0.0,junior,false
point size,point size,2,true,n,point_size%1:23:01::,point size,false,,0,true,dictionary_only_hold,0.0,junior,false
point woman,point woman,2,true,n,point_woman%1:18:00::|point_woman%1:18:01::,point woman,false,,0,true,dictionary_only_hold,0.0,junior,false
police boat,police boat,2,true,n,police_boat%1:06:00::,police boat,false,,0,true,dictionary_only_hold,0.0,junior,false
police work,police work,2,true,n,police_work%1:04:00::,police work,false,,0,true,dictionary_only_hold,0.0,junior,false
policeman bird,policeman bird,2,true,n,policeman_bird%1:05:00::,policeman bird,false,,0,true,dictionary_only_hold,0.0,junior,false
pool ball,pool ball,2,true,n,pool_ball%1:06:00::,pool ball,false,,0,true,dictionary_only_hold,0.0,junior,false
pool stick,pool stick,2,true,n,pool_stick%1:06:00::,pool stick,false,,0,true,dictionary_only_hold,0.0,junior,false
poor box,poor box,2,true,n,poor_box%1:06:00::,poor box,false,,0,true,dictionary_only_hold,0.0,junior,false
poor fish,poor fish,2,true,n,poor_fish%1:18:00::,poor fish,false,,0,true,dictionary_only_hold,0.0,junior,false
poor person,poor person,2,true,n,poor_person%1:18:00::,poor person,false,,0,true,dictionary_only_hold,0.0,junior,false
population control,population control,2,true,n,population_control%1:04:00::,population control,false,,0,true,dictionary_only_hold,0.0,junior,false
population scientist,population scientist,2,true,n,population_scientist%1:18:00::,population scientist,false,,0,true,dictionary_only_hold,0.0,junior,false
pork fish,pork fish,2,true,n,pork-fish%1:05:00::,pork-fish,false,,0,true,dictionary_only_hold,0.0,junior,false
position effect,position effect,2,true,n,position_effect%1:19:00::,position effect,false,,0,true,dictionary_only_hold,0.0,junior,false
position paper,position paper,2,true,n,position_paper%1:10:00::|position_paper%1:10:01::,position paper,false,,0,true,dictionary_only_hold,0.0,junior,false
positive balance,positive balance,2,true,n,positive_balance%1:21:01::,positive balance,false,,0,true,dictionary_only_hold,0.0,junior,false
positive degree,positive degree,2,true,n,positive_degree%1:10:00::,positive degree,false,,0,true,dictionary_only_hold,0.0,junior,false
possible action,possible action,2,true,n,possible_action%1:09:00::,possible action,false,,0,true,dictionary_only_hold,0.0,junior,false
post card,post card,2,true,n,post_card%1:10:00::,post card,false,,0,true,dictionary_only_hold,0.0,junior,false
post hole,post hole,2,true,n,post_hole%1:06:00::,post hole,false,,0,true,dictionary_only_hold,0.0,junior,false
pot farm,pot farm,2,true,n,pot_farm%1:06:00::,pot farm,false,,0,true,dictionary_only_hold,0.0,junior,false
pot girl,pot girl,2,true,n,pot-girl%1:18:00::,pot-girl,false,,0,true,dictionary_only_hold,0.0,junior,false
pot plant,pot plant,2,true,n,pot_plant%1:20:00::,pot plant,false,,0,true,dictionary_only_hold,0.0,junior,false
potato bean,potato bean,2,true,n,potato_bean%1:13:00::|potato_bean%1:20:00::|potato_bean%1:20:02::,potato bean,false,,0,true,dictionary_only_hold,0.0,junior,false
potato disease,potato disease,2,true,n,potato_disease%1:26:00::,potato disease,false,,0,true,dictionary_only_hold,0.0,junior,false
potato nose,potato nose,2,true,n,potato_nose%1:26:00::,potato nose,false,,0,true,dictionary_only_hold,0.0,junior,false
potato pancake,potato pancake,2,true,n,potato_pancake%1:13:00::,potato pancake,false,,0,true,dictionary_only_hold,0.0,junior,false
potato salad,potato salad,2,true,n,potato_salad%1:13:00::,potato salad,false,,0,true,dictionary_only_hold,0.0,junior,false
potato tree,potato tree,2,true,n,potato_tree%1:20:01::|potato_tree%1:20:02::,potato tree,false,,0,true,dictionary_only_hold,0.0,junior,false
pound sign,pound sign,2,true,n,pound_sign%1:10:00::,pound sign,false,,0,true,dictionary_only_hold,0.0,junior,false
power breakfast,power breakfast,2,true,n,power_breakfast%1:14:00::,power breakfast,false,,0,true,dictionary_only_hold,0.0,junior,false
power couple,power couple,2,true,n,power_couple%1:14:00::,power couple,false,,0,true,dictionary_only_hold,0.0,junior,false
power law,power law,2,true,n,power_law%1:09:00::,power law,false,,0,true,dictionary_only_hold,0.0,junior,false
power meter,power meter,2,true,n,power_meter%1:06:00::,power meter,false,,0,true,dictionary_only_hold,0.0,junior,false
