record_id,phrase,normalized_phrase,introduced_level,included_in,phrase_type,minimum_lexical_level,level_decision_method,oewn_match,oewn_pos,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,selection_reason,qa_status,human_review_claimed
PH-J-0001,out of,out of,junior,junior|senior_high|cet4|cet6,adverbial_or_connector,junior,minimum_lexical_level_plus_editorial_screen,true,r,out_of%4:02:00::,false,291,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0119,hen peck,hen peck,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hen-peck%2:32:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0120,hinge on,hinge on,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hinge_on%2:42:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0121,hinge upon,hinge upon,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hinge_upon%2:42:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0122,hive away,hive away,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hive_away%2:40:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0123,hive off,hive off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hive_off%2:40:00::|hive_off%2:41:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0124,hive up,hive up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hive_up%2:40:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0125,hop on,hop on,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hop_on%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0126,hop out,hop out,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hop_out%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0127,hop skip,hop skip,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hop-skip%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0128,hop up,hop up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hop_up%2:30:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0129,hose down,hose down,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,hose_down%2:30:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0130,huddle together,huddle together,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,huddle_together%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0131,island hop,island hop,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,island_hop%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0132,jack off,jack off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,jack_off%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0133,jerk off,jerk off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,n|v,jerk-off%1:18:00::|jerk_off%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0134,jolly along,jolly along,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,jolly_along%2:32:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0135,jolly up,jolly up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,jolly_up%2:32:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0136,keep abreast,keep abreast,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,keep_abreast%2:30:02::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0137,lash out,lash out,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,lash_out%2:32:11::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0138,lash together,lash together,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,lash_together%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0139,lead astray,lead astray,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,lead_astray%2:32:00::|lead_astray%2:38:00::|lead_astray%2:41:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0140,lounge about,lounge about,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,lounge_about%2:42:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0141,lounge around,lounge around,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,lounge_around%2:42:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0142,partition off,partition off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,partition_off%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0143,peck at,peck at,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,peck_at%2:34:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0144,peg away,peg away,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,peg_away%2:41:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0145,plea bargain,plea bargain,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,n|v,plea-bargain%2:32:00::|plea_bargain%1:10:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0146,poke at,poke at,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,poke_at%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0147,poke fun,poke fun,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,poke_fun%2:32:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0148,poke into,poke into,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,poke_into%2:35:00::|poke_into%2:35:01::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0149,poke out,poke out,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,poke_out%2:42:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0150,prop up,prop up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,prop_up%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0151,quest after,quest after,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,quest_after%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0152,ration out,ration out,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,ration_out%2:40:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0153,rattle down,rattle down,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,rattle_down%2:32:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0154,rattle off,rattle off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,rattle_off%2:32:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0155,rattle on,rattle on,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,rattle_on%2:32:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0156,scrape along,scrape along,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,scrape_along%2:41:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0157,scrape up,scrape up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,scrape_up%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0158,scrub up,scrub up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,scrub_up%2:29:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0159,shell stitch,shell stitch,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,n|v,shell_stitch%1:06:00::|shell_stitch%2:36:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0160,shove along,shove along,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,shove_along%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0161,single stitch,single stitch,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,n|v,single_stitch%1:06:00::|single_stitch%2:36:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0162,skim off,skim off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,skim_off%2:31:00::|skim_off%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0163,skim over,skim over,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,skim_over%2:31:00::|skim_over%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0164,slack off,slack off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,slack_off%2:30:01::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0165,slack up,slack up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,slack_up%2:30:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0166,slam dance,slam dance,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,n|v,slam_dance%1:04:00::|slam_dance%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0167,slam on,slam on,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,slam_on%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0168,snap at,snap at,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,snap_at%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0169,snap back,snap back,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,snap_back%2:29:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0170,snap off,snap off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,snap_off%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0171,snatch up,snatch up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,snatch_up%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0172,sneak away,sneak away,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,sneak_away%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0173,sneak in,sneak in,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,sneak_in%2:32:00::|sneak_in%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0174,sneak off,sneak off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,sneak_off%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0175,sneak out,sneak out,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,sneak_out%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0176,sneak up,sneak up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,sneak_up%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0177,spear up,spear up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,spear_up%2:42:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0178,spice up,spice up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,spice_up%2:30:00::|spice_up%2:39:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0179,sponge down,sponge down,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,sponge_down%2:29:00::|sponge_down%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0180,sponge off,sponge off,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,sponge_off%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0181,sponge on,sponge on,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,sponge_on%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0182,sponge up,sponge up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,sponge_up%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0183,stoop to,stoop to,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,stoop_to%2:32:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0184,strike a chord,strike a chord,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,strike_a_chord%2:31:00::|strike_a_chord%2:37:00::|strike_a_chord%2:37:01::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0185,tack on,tack on,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tack_on%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0186,tack together,tack together,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tack_together%2:36:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0187,take a hop,take a hop,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,take_a_hop%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0188,tangle with,tangle with,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tangle_with%2:42:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0189,tease apart,tease apart,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tease_apart%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0190,tickle pink,tickle pink,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tickle_pink%2:37:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0191,touch a chord,touch a chord,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,touch_a_chord%2:37:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0192,tread down,tread down,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tread_down%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0193,tread on,tread on,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tread_on%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0194,trim back,trim back,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,trim_back%2:30:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0195,trim down,trim down,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,trim_down%2:30:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0196,tuck away,tuck away,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tuck_away%2:34:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0197,tuck in,tuck in,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tuck_in%2:34:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0198,tumble dry,tumble dry,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,tumble_dry%2:30:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0199,whirl around,whirl around,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,whirl_around%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0200,zip by,zip by,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,zip_by%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0201,zip up,zip up,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,zip_up%2:35:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0202,zoom along,zoom along,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,zoom_along%2:38:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0203,zoom in,zoom in,cet6,cet6,verb_expression,cet6,minimum_lexical_level_plus_editorial_screen,true,v,zoom_in%2:39:00::,false,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0204,ad interim,ad interim,cet6,cet6,adverbial_or_connector,cet6,minimum_lexical_level_plus_editorial_screen,true,r,ad_interim%4:02:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0205,en bloc,en bloc,cet6,cet6,adverbial_or_connector,cet6,minimum_lexical_level_plus_editorial_screen,true,r,en_bloc%4:02:00::,true,0,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0206,body lotion,body lotion,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,body_lotion%1:06:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0207,custody battle,custody battle,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,custody_battle%1:04:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0208,election fraud,election fraud,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,election_fraud%1:04:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0209,insurance premium,insurance premium,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,insurance_premium%1:21:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0210,laundry detergent,laundry detergent,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,laundry_detergent%1:06:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0211,liquid nitrogen,liquid nitrogen,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,liquid_nitrogen%1:27:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0212,soil erosion,soil erosion,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,soil_erosion%1:22:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0213,tree stump,tree stump,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,tree_stump%1:20:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0214,volcanic eruption,volcanic eruption,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,volcanic_eruption%1:11:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0215,wrestling match,wrestling match,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,wrestling_match%1:11:00::,false,2,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0216,alter ego,alter ego,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,alter_ego%1:18:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0217,auxiliary verb,auxiliary verb,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,auxiliary_verb%1:10:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0218,bald eagle,bald eagle,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,bald_eagle%1:05:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0219,bass drum,bass drum,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,bass_drum%1:06:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0220,blank verse,blank verse,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,blank_verse%1:10:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0221,chamber music,chamber music,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,chamber_music%1:10:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0222,cocktail party,cocktail party,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,cocktail_party%1:11:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0223,cocktail table,cocktail table,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,cocktail_table%1:06:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0224,collision course,collision course,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,collision_course%1:04:00::|collision_course%1:17:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0225,conspicuous consumption,conspicuous consumption,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,conspicuous_consumption%1:22:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0226,cross stitch,cross stitch,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,cross-stitch%1:06:00::|cross-stitch%1:06:01::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
PH-C6-0227,decimal point,decimal point,cet6,cet6,lexical_collocation,cet6,minimum_lexical_level_plus_editorial_screen,true,n,decimal_point%1:10:00::,true,1,stable-form evidence; stage-compatible components; retained after automated editorial exclusions,english_scope_draft_ai_screened,false
